title,link
MS.Windows.CLFS.Driver.CVE-2024-30037.DoS,https://www.fortiguard.com/encyclopedia/ips/55729
MS.Windows.DWM.CVE-2024-30032.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/55730
MS.Windows.DWM.CVE-2024-30035.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/55727
Marvell.QConvergeConsole.getFileFromURL.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/55811
Marvell.QConvergeConsole.saveAsText.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/55807
Marvell.QConvergeConsole.setAppFileBytes.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/55808
Nagios.IM.Component.incident_id.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55784
Peplink.Surf.SOHO.MVPN_trial_init.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55791
Peplink.Surf.SOHO.USSD_send.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55792
Peplink.Surf.SOHO.xfer_dns.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55790
Sudo.Pwfeedback.CVE-2019-18634.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/55844
TRENDnet.TEW-652BRP.cfg_op.ccp.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55839
Telstra.Arcadyan.LH1000.Ping_form.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55795
Tenda.Devices.WanParameterSetting.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55800
WordPress.LiteSpeed.Cache.cdn_status.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/55854
aaPanel.ServiceAdmin.Request.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55761
Centreon.Web.updateLCARelation.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55825
F5.BIG-IP.Next.Central.Manager.login.OData.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55826
F5.BIG-IP.Next.Central.Manager.login.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55827
Ivanti.Avalanche.extractZipEntry.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/55813
Linksys.RE6500.langSelectionOnly.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55770
MS.Exchange.PS.Remoting.XamlImageInfo.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/55824
NETGEAR.Switch.ip_source.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55768
Optergy.Proton.and.Enterprise.UserManipulation.CSRF,https://www.fortiguard.com/encyclopedia/ips/55778
Oracle.Business.Intelligence.getPreviewImage.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/55755
Telus.Wi-Fi.Hub.tr69_cmd.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55747
Tenda.i22.WifiMacFilterGet.index.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55750
WordPress.WPvivid.Backup.Plugin.PHAR.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/55777
ASUS.Router.splash_page_SDN.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55789
DNS.NSEC3.Response.Handling.DoS,https://www.fortiguard.com/encyclopedia/ips/55794
MinIO.Inherit.Access.Key.Privilege.Escalation,https://www.fortiguard.com/encyclopedia/ips/55801
Spring.Cloud.Config.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/55805
Voltronic.Power.ViewPower.Pro.selectDeviceListBy.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55804
Marvell.QConvergeConsole.deleteAppFile.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/55771
Marvell.QConvergeConsole.deleteEventLogFile.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/55773
Wazuh.host-deny.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55786
WordPress.ProfileGrid.profile-magic-dbhandler.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55793
ChinaMobile.GPN2.4P21-C-CN.webproc.CSRF,https://www.fortiguard.com/encyclopedia/ips/55718
D-Link.DIR-825.webupg.Unauthorized.Remote.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55709
Tenda.AX12.AdvSetLanip.lanIp.Stack.Overflow,https://www.fortiguard.com/encyclopedia/ips/55705
Tenda.AX12.SysToolRestoreSet.DoS,https://www.fortiguard.com/encyclopedia/ips/55704
Tenda.i22.wx3auth.data.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55703
Weintek.cMT2078X.HMI.Name.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55721
Cypress.Solutions.CTM-200.Cli_text.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55172
D-Link.DIR-605L.FormSetWanDhcpplus.Webpage.Stack.Overflow,https://www.fortiguard.com/encyclopedia/ips/55430
D-Link.DIR-605L.FormWlanGuestSetup.Stack.Overflow,https://www.fortiguard.com/encyclopedia/ips/55429
D-Link.DIR-619.FormSetWanDhcpplus.CurTime.Stack.Overflow,https://www.fortiguard.com/encyclopedia/ips/55427
D-Link.DIR-619.FormSetWanNonLogin.CurTime.Stack.Overflow,https://www.fortiguard.com/encyclopedia/ips/55434
D-Link.DIR-619.FormWlanSetup.Webpage.Stack.Overflow,https://www.fortiguard.com/encyclopedia/ips/55435
D-Link.DIR-619L.FormSetWanNonLogin.Webpage.Stack.Overflow,https://www.fortiguard.com/encyclopedia/ips/55433
LBT.T300-T310.ApCliAuthMode.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55204
LBT.T300-T390.VPN_client_ip.Stack.Overflow,https://www.fortiguard.com/encyclopedia/ips/55206
Netis.N3Mv2.Authorization.Digest.Username.DoS,https://www.fortiguard.com/encyclopedia/ips/55187
Netis.N3Mv2.PingWdogIp.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55178
Netis.N3Mv2.ServDomain.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55184
Netis.N3Mv2.Skk_set.Hostname.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55185
TIANJIE.CPE906.Admin_Password.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/55159
Terramaster.NAS.wapNasIPS.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/55691
Tinyproxy.HTTP.Connection.Headers.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/55758
Varnish.Cache.HTTP2.Flow.Control.DoS,https://www.fortiguard.com/encyclopedia/ips/55764
Artica.Proxy.squid.conf.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/55744
Foxit.Reader.Barcode.widget.Calculate.event.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/55742
Foxit.Reader.ComboBox.widget.Format.event.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/55741
Foxit.Reader.Lock.object.fields.property.Type.Confusion,https://www.fortiguard.com/encyclopedia/ips/55740
PaperCut.NG.and.MF.MessageController.Reflected.XSS,https://www.fortiguard.com/encyclopedia/ips/55737
SSLoad.Botnet,https://www.fortiguard.com/encyclopedia/ips/55642
Nagios.XI.Core.Configuration.Manager.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55715
Squid.Proxy.HTTP.X-Forwarded-For.Header.Handling.DoS,https://www.fortiguard.com/encyclopedia/ips/55732
Conceptronic.CIPCAMPTIWL.Searchlandevice.DoS,https://www.fortiguard.com/encyclopedia/ips/55589
D-Link.DIR-619.FormAdvanceSetup.Webpage.Stack.Overflow,https://www.fortiguard.com/encyclopedia/ips/55436
DinodasRAT.Botnet,https://www.fortiguard.com/encyclopedia/ips/55621
Diyhi.bbs.TemplateManageAction.Server-Side.Template.Injection,https://www.fortiguard.com/encyclopedia/ips/55549
Google.Chrome.V8.CVE-2021-38001.Type.Confusion,https://www.fortiguard.com/encyclopedia/ips/55646
H3C.Magic.Routers.EditvsList.Stack.Overflow,https://www.fortiguard.com/encyclopedia/ips/54896
H3C.Routers.DEleteusergroup.Stack.Overflow,https://www.fortiguard.com/encyclopedia/ips/54903
LG.LED.Assistant.API.changePw.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/55712
Mimosa.Devices.Web.Console.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55653
Moxa.NPort.W2x50A.WebSettingProfileSecurity.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55583
TOTOLINK.A3100R.setParentalRules.Stack.Overflow,https://www.fortiguard.com/encyclopedia/ips/55056
TOTOLINK.A3100R.setPortForwardRules.Stack.Overflow,https://www.fortiguard.com/encyclopedia/ips/55009
Tenda.M3.formGetPassengerAnalyseData.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54870
Tenda.Routers.SetNetControlList.Stack.Overflow,https://www.fortiguard.com/encyclopedia/ips/54998
Terramaster.NAS.hand_app.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55679
WordPress.Contest.Gallery.Plugin.cg_Fields.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55483
WordPress.Contest.Gallery.Plugin.user_id.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55480
Cisco.ASA.Clientless.SSL.VPN.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/55702
Grafana.Labs.Grafana.avatar.SSRF,https://www.fortiguard.com/encyclopedia/ips/55648
Hitachi.NAS.SMU.Backup.Restore.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/55687
JSOutProx.RAT.Botnet,https://www.fortiguard.com/encyclopedia/ips/55594
JetBrains.TeamCity.JspPrecompilation.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/55695
OpenSIS.Bottom.php.modname.Local.File.Inclusion,https://www.fortiguard.com/encyclopedia/ips/55656
Sage.XRT.Business.Exchange.isapi.dll.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55460
XWiki.Solr.Space.Facet.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/55696
DNS.DNSSEC.Response.Handling.DoS,https://www.fortiguard.com/encyclopedia/ips/55671
Guangzhou.Yingke.Ncast.IPSetup.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55669
MS.Windows.AppXInstaller.URI.Spoofing,https://www.fortiguard.com/encyclopedia/ips/55676
XWiki.SearchSuggestSourceSheet.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/55681
Ericsson.Network.Location.export.file_name.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55571
Intelbras.IWR3000N.JSON.String.Parsing.DoS,https://www.fortiguard.com/encyclopedia/ips/55597
MS.Windows.Print.Spooler.CVE-2022-38028.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/55649
OpenMetadata.Policy.API.SpEL.Injection,https://www.fortiguard.com/encyclopedia/ips/55645
Prima.Systems.FlexAir.GoogleAccessToken.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55195
Prima.Systems.FlexAir.sysfcgi.SetNTPServer.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55199
Ruijie.RG-EW.Routers.updateVersion.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55553
TP-Link.Archer.X_TP_ExternalIPv6Address.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55608
TP-Link.WR2041.popupSiteSurveyRpm.DoS,https://www.fortiguard.com/encyclopedia/ips/55314
Victure.WR1200.Devices.IP.Traceroute.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55560
1Panel.image_repo.Create.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54917
ASUS.RT-AX82U.get_IFTTTTtoken.cgi.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/55567
Cachet.UpdateConfigCommandHandler.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55624
Cisco.Modeling.Labs.CVE-2021-1531.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55235
Delta.Electronics.ISPSoft.fread.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55630
Delta.Electronics.WPLSoft.fread.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55629
EPrints.toolbox.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55445
Eyoucms.Archives.Multiple.Parameters.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/55631
Google.Chrome.V8.Torque.FixedArray.Out.of.Bounds.Access,https://www.fortiguard.com/encyclopedia/ips/55628
Linksys.WRT160NL.ui_language.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55404
Metabase.GeoJSON.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/55580
Moxa.Devices.web_importTFTP.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55627
NETGEAR.R6020.setup.cgi.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55585
PHPMyWind.WriteConfig.config.cache.php.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/55633
Pyrescom.Termod4.cfg.Ping.Parameter.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55591
Snapt.Aria.snaptPowered2.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54816
Tenda.Devices.setIPv6Status.prefixDelegate.Stack.Overflow,https://www.fortiguard.com/encyclopedia/ips/55634
ZTE.ZXHN-H108NS.tools_test.IP.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55554
Centreon.Web.updateDirectory.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55612
Cisco.IOS.XE.CVE-2021-1384.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55093
Google.Chrome.Animation.PrePaint.Paint.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/55617
Google.Chrome.JSON.Stringify.TheHole.Value.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/55618
XWiki.DatabaseSearch.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/55614
Apache.Pulsar.unpack.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/55570
Cisco.IOS.XE.New.Generation.Wireless.Controller.CSRF,https://www.fortiguard.com/encyclopedia/ips/55598
GitLab.CE.EE.Label.Description.Emoji.DoS,https://www.fortiguard.com/encyclopedia/ips/55593
Peplink.Smart.Reader.web.interface.mac2name.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55596
Check.Point.Gaia.Portal.Hostname.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55196
Cisco.IOx.Application.Hosting.Environment.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55557
Cisco.IOx.Application.Hosting.Environment.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/55558
Cisco.RV.Series.Routers.vpn_account.DoS,https://www.fortiguard.com/encyclopedia/ips/55095
GUnet.OpenEclass.E-learning.add_cert.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55563
HTTP2.Continuation.Frame.Flood.DoS,https://www.fortiguard.com/encyclopedia/ips/55562
Lantronix.PremierWave.2050.FsUnmount.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55423
Linux.Kernel.ksmbd.Session.Key.Exchange.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55559
SuperMicro.X8STi-F.Setvmdrive.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55534
TP-LINK.AC1350.EAP225.V3.TDDP.DoS,https://www.fortiguard.com/encyclopedia/ips/55512
Grav.CMS.Page.Media.Upload.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/55540
Grav.CMS.Twig.php.CVE-2021-29440.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/55521
Invision.Community.store.php.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55529
VICIdial.AST_agent_time_sheet.php.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55526
VICIdial.admin.php.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55527
VICIdial.user_stats.php.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55528
D-Link.NAS.nas_sharing.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55518
Gibbon.messengerSettingsProcess.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55519
Stilog.Visual.Planning.REST.API.apikey.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/55525
WordPress.Elementor.Website.Builder.data.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55520
